Rs_ID,Chr.,Position,Variant ID(hg37),Map_Rs ID,Minor Allele Global Frequency,Gene name,Gene Annotation,Match_data1,Match_data2(hg38),Match_data3,State,ChrommID,Cell_type,P value,PIP,State_value
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739978,TssFlnkU,BSS00191,BLD.CD4T,4.18e-13,0.999945902,3
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116738778,TssFlnkU,BSS00192,BLD.CD4T,4.18e-13,0.999945902,3
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116740578,EnhA1,BSS00274,BLD.CD4T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116738578,EnhA1,BSS00193,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116739378,EnhA1,BSS00194,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116739978,EnhA1,BSS00195,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116739978,EnhA1,BSS00196,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116740578,EnhA1,BSS00197,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737178,116739978,EnhA1,BSS00198,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737178,116738178,EnhA1,BSS00200,BLD.CD8T,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116740778,EnhA1,BSS01279,BLD.MONONUC,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738778,EnhA1,BSS01419,BLD.MONONUC,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116738178,EnhA2,BSS01420,BLD.MONONUC,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739578,EnhA1,BSS01421,BLD.MONONUC,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116738578,EnhA1,BSS01423,BLD.MONONUC,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116739978,EnhA2,BSS01424,BLD.MONONUC,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116738578,EnhA1,BSS01346,BLD.NAIVET,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116739978,EnhA1,BSS01347,BLD.NAIVET,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116738178,EnhA1,BSS01348,BLD.NAIVET,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116738178,EnhA1,BSS01478,BLD.TREG,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736778,116739978,EnhA1,BSS01479,BLD.TREG,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116738178,EnhA1,BSS01480,BLD.TREG,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116674378,116742778,Quies,BSS00084,BONE.EMB.ARM,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116710978,116742778,Quies,BSS00330,BONE.EMB.FEMUR,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711778,116742778,Quies,BSS01154,BONE.EMB.LEG,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116734578,116741178,Quies,BSS00705,BONE.MRW,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116735578,116742578,Quies,BSS01397,BONE.OSTBLAST,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711578,116742178,Quies,BSS00077,BRN.AG,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711778,116743178,Quies,BSS00078,BRN.AG,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738778,EnhA2,BSS00071,BRN.AMM,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116741178,Quies,BSS00089,BRN.AST,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116681978,116741378,Quies,BSS00090,BRN.AST.CRBLLM,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116734578,116741178,Quies,BSS00091,BRN.AST.HPC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116729978,116741378,Quies,BSS00092,BRN.AST.SPCORD,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116735378,116742578,Quies,BSS00173,BRN.CAUD.NUC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116690978,116738378,Quies,BSS00174,BRN.CAUD.NUC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116710978,116743178,Quies,BSS00175,BRN.CAUD.NUC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739578,EnhA1,BSS00201,BRN.CBR.CTX,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116679978,116742978,Quies,BSS00219,BRN.CING.GYR,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711778,116742778,Quies,BSS00220,BRN.CING.GYR,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116739178,EnhA1,BSS00206,BRN.CRBLLM,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116668178,116741578,Quies,BSS00207,BRN.CRBLLM,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116739578,EnhA1,BSS00125,BRN.EMB.BRN,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711978,116738178,Quies,BSS00126,BRN.EMB.BRN,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738978,EnhA2,BSS00127,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116721778,116741778,Quies,BSS00129,BRN.EMB.BRN,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738978,EnhA2,BSS00130,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739178,EnhA2,BSS00131,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711778,116740978,Quies,BSS00132,BRN.EMB.BRN,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739578,EnhA1,BSS00133,BRN.EMB.BRN,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116734378,116742778,Quies,BSS00134,BRN.EMB.BRN,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739178,EnhA2,BSS00135,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739178,EnhA2,BSS00136,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711978,116738178,Quies,BSS00138,BRN.EMB.BRN,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738978,EnhA2,BSS00139,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739578,EnhA1,BSS00140,BRN.EMB.BRN,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711778,116741578,Quies,BSS00141,BRN.EMB.BRN,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738978,EnhA2,BSS00142,BRN.EMB.BRN,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116712378,116739578,Quies,BSS00385,BRN.EMB.GERM.MTX,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739578,EnhA1,BSS00369,BRN.FTL.CTX,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739578,EnhA1,BSS00371,BRN.FTL.CTX,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738178,EnhA2,BSS00386,BRN.GLOB.PD,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116729378,116742778,Quies,BSS01124,BRN.HPC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116733578,116742978,Quies,BSS01125,BRN.HPC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116676178,116742578,Quies,BSS01126,BRN.HPC,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116739378,EnhA2,BSS00729,BRN.INF.PAR.CTX,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739378,EnhA2,BSS01250,BRN.MED.OBL,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116679978,116742778,Quies,BSS01271,BRN.MID.FTL,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116690778,116742778,Quies,BSS01272,BRN.MID.FTL,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738978,EnhA2,BSS01273,BRN.MID.FTL.GYR,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116738778,EnhA1,BSS01270,BRN.MIDBRN,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116687778,116741778,Quies,BSS01388,BRN.OCC.LB,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738778,EnhA2,BSS01451,BRN.PONS,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116738778,EnhA1,BSS01469,BRN.PTMN,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737778,116741178,Quies,BSS00036,CA.ACC.ACC112,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737178,116740378,EnhA1,BSS00267,CA.ALL.DND41,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116739378,TssFlnkU,BSS01105,CA.ALL.KOPTK1,4.18e-13,0.999945902,3
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116738778,EnhA2,BSS01178,CA.ALL.LOUCY,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116739378,EnhA1,BSS00702,CA.APL.HL60,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116718578,116738578,Quies,BSS01356,CA.APL.NB4,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738578,EnhWk,BSS00268,CA.BCL.DOHH2,4.18e-13,0.999945902,11
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116717178,116742378,Quies,BSS01065,CA.BCL.KARPAS422,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736978,116739578,EnhA1,BSS01389,CA.BCL.OCILY1,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739378,EnhA1,BSS01390,CA.BCL.OCILY3,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736578,116739578,EnhWk,BSS01391,CA.BCL.OCILY7,4.18e-13,0.999945902,11
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116739578,EnhA1,BSS01350,CA.BKTL.NAMALWA,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737378,116739578,EnhA1,BSS01351,CA.BKTL.NAMALWA,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711178,116741378,Quies,BSS01226,CA.BRCA.MCF7,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739178,EnhA1,BSS01235,CA.BRCA.MCF7,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116736778,116738778,EnhA2,BSS01240,CA.BRCA.MCF7,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711778,116741378,Quies,BSS01243,CA.BRCA.MCF7,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116723378,116741778,Quies,BSS01244,CA.BRCA.MCF7,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116687978,116741778,Quies,BSS00160,CA.CCRCC.CAKI1,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116668378,116738178,Quies,BSS00159,CA.CRC.CACO2,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116696978,116742378,Quies,BSS00492,CA.CRC.HCT116,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116668378,116741578,Quies,BSS00708,CA.CRC.HT29,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116694378,116741778,Quies,BSS01179,CA.CRC.LOVO,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738978,EnhA2,BSS01535,CA.CRC.RKO,4.18e-13,0.999945902,10
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116722378,116741378,Quies,BSS00529,CA.CVX.HELAS3,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711578,116741778,Quies,BSS00541,CA.CVX.HELAS3,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116697178,116741578,Quies,BSS00531,CA.CVX.HELAS3.G1B,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116731778,116741378,Quies,BSS00246,CA.DESM.MEDBM.DAOY,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116734178,116742778,Quies,BSS00035,CA.EWINGSC.A673,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116698378,116741378,Quies,BSS00709,CA.FIBROSC.HT1080,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116695178,116741378,Quies,BSS00004,CA.GLIOBM.A172,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116738778,EnhA1,BSS00482,CA.GLIOBM.H54,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116698578,116741378,Quies,BSS01208,CA.GLIOBM.M059J,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116697378,116741378,Quies,BSS00491,CA.HAPLOID.ML.HAP1,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116692378,116742178,ReprPCWk,BSS00558,CA.HCC.HEPG2,4.18e-13,0.999945902,17
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737978,116738778,EnhA1,BSS00718,CA.HCC.HUH7,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116737578,116739378,EnhA1,BSS00719,CA.HCC.HUH75,4.18e-13,0.999945902,9
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116711378,116740978,Quies,BSS01415,CA.LUAD.PC9,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116727578,116742578,Quies,BSS00007,CA.LUEPITH.A549,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116696978,116740778,Quies,BSS00013,CA.LUEPITH.A549,4.18e-13,0.999945902,18
rs798000,1,116738074,1:117280696:C:T,rs798000,0.242612,"C1orf137(dist=31471),CD2(dist=16356)",intergenic,chr1,116729178,116742778,Quies,BSS00015,CA.LUEPITH.A549,4.18e-13,0.999945902,18
